name,begin,length,end,BLAST,BLAST score,refseq,reverse complement,polymerase type,polymerase type support,polymerase subtype,polymerase subtype support,capsid type,capsid type support,capsid subtype,capsid subtype support
JN400599.1,4,7509,7519,Caliciviridae Norovirus GII,84.999176,NC_029646,FALSE,GII.P4,100.0,Could not assign,,GII.4,100.0,Hunter_2004,100.0
KC577175.1,0,7547,7553,Caliciviridae Norovirus GII,85.18944,NC_029646,FALSE,GII.P31 (GII.Pe),100.0,,,GII.4,100.0,Sydney_2012,100.0
KC577174.1,0,7548,7554,Caliciviridae Norovirus GII,84.779396,NC_029646,FALSE,GII.P4,100.0,New_Orleans_2009,100.0,GII.4,100.0,New_Orleans_2009,100.0
KF586507.1,-18,7706,7673,Caliciviridae Norovirus GI,71.264175,NC_001959,FALSE,GI.P9,100.0,,,GI.9,100.0,,
KF557763.1,5313,2007,7320,Caliciviridae Vesivirus Feline calicivirus,73.3433,NC_001481,FALSE,,,,,,,,
JX993277.1,0,7476,7470,Caliciviridae Sapovirus GI,71.65458,NC_006269,FALSE,,,,,GI.2,100.0,,
AB863586.1,0,6409,6409,Caliciviridae Valovirus unclassified,89.140274,NC_012699,FALSE,,,,,,,,
KF378731.1,4278,3282,7566,Caliciviridae Norovirus GII,77.51678,NC_029646,FALSE,GII.P4,100.0,New_Orleans_2009,100.0,GII.4,100.0,Sydney_2012,100.0
KC409317.1,2,7511,7516,Caliciviridae Norovirus GII,84.0,NC_029646,FALSE,GII.P4,100.0,Den_Haag_2006b,100.0,GII.4,100.0,Den_Haag_2006b,100.0
KF712509.1,18,5927,5950,Caliciviridae Norovirus GII,83.95145,NC_029646,FALSE,GII.P7,100.0,,,GII.6,100.0,,
KF712508.1,195,5179,5375,Caliciviridae Norovirus GII,74.9807,NC_029646,FALSE,GII.P4,100.0,Could not assign,,GII.4,100.0,Could not assign,
JX439841.1,4294,2757,7054,Caliciviridae Norovirus GII,75.34039,NC_029646,FALSE,GII.P4,100.0,Den_Haag_2006b,100.0,GII.4,100.0,Den_Haag_2006b,100.0
JX439840.1,4294,2757,7054,Caliciviridae Norovirus GII,75.28996,NC_029646,FALSE,GII.P4,100.0,Den_Haag_2006b,100.0,GII.4,100.0,Den_Haag_2006b,100.0
JX439839.1,4294,2757,7054,Caliciviridae Norovirus GII,75.08825,NC_029646,FALSE,GII.P4,100.0,Den_Haag_2006b,100.0,GII.4,100.0,Den_Haag_2006b,100.0
JX439838.1,4294,2757,7054,Caliciviridae Norovirus GII,75.39082,NC_029646,FALSE,GII.P4,100.0,Den_Haag_2006b,100.0,GII.4,100.0,Den_Haag_2006b,100.0
JX439837.1,4294,2757,7054,Caliciviridae Norovirus GII,75.23953,NC_029646,FALSE,GII.P4,100.0,Den_Haag_2006b,100.0,GII.4,100.0,Den_Haag_2006b,100.0
JX439836.1,4294,2757,7057,Caliciviridae Norovirus GII,77.260124,NC_029646,FALSE,GII.P4,100.0,New_Orleans_2009,100.0,GII.4,100.0,New_Orleans_2009,100.0
JX439835.1,4294,2757,7057,Caliciviridae Norovirus GII,77.31559,NC_029646,FALSE,GII.P4,100.0,New_Orleans_2009,100.0,GII.4,100.0,New_Orleans_2009,100.0
JX439834.1,4294,2757,7057,Caliciviridae Norovirus GII,77.42651,NC_029646,FALSE,GII.P4,100.0,New_Orleans_2009,100.0,GII.4,100.0,New_Orleans_2009,100.0
JX439833.1,4294,2757,7057,Caliciviridae Norovirus GII,77.37105,NC_029646,FALSE,GII.P4,99.0,New_Orleans_2009,100.0,GII.4,100.0,New_Orleans_2009,100.0
JX439832.1,4294,2764,7064,Caliciviridae Norovirus GII,77.53744,NC_029646,FALSE,GII.P4,100.0,Apeldoorn_2007,100.0,GII.4,100.0,Apeldoorn_2007,100.0
JX439831.1,4294,2764,7064,Caliciviridae Norovirus GII,77.64837,NC_029646,FALSE,GII.P4,100.0,Apeldoorn_2007,100.0,GII.4,100.0,Apeldoorn_2007,100.0
JX439830.1,4294,2764,7064,Caliciviridae Norovirus GII,77.37105,NC_029646,FALSE,GII.P4,100.0,Apeldoorn_2007,100.0,GII.4,100.0,Apeldoorn_2007,100.0
KC835209.1,0,7683,7683,Caliciviridae Vesivirus Feline calicivirus,79.86464,NC_001481,FALSE,,,,,,,,
KC810028.1,0,7219,7219,Caliciviridae Norovirus GII,82.05818,NC_029646,FALSE,GII.P4,100.0,Den_Haag_2006b,98.0,GII.4,100.0,Den_Haag_2006b,100.0
KC810027.1,0,7557,7563,Caliciviridae Norovirus GII,81.79281,NC_029646,FALSE,GII.P4,100.0,Den_Haag_2006b,97.0,GII.4,100.0,Den_Haag_2006b,100.0
KC810026.1,0,7557,7560,Caliciviridae Norovirus GII,80.542694,NC_029646,FALSE,GII.P4,100.0,Den_Haag_2006b,100.0,GII.4,100.0,Den_Haag_2006b,100.0
KC810025.1,0,7560,7566,Caliciviridae Norovirus GII,81.72714,NC_029646,FALSE,GII.P4,100.0,Den_Haag_2006b,99.0,GII.4,100.0,Den_Haag_2006b,100.0
KC810024.1,0,7558,7564,Caliciviridae Norovirus GII,81.054016,NC_029646,FALSE,GII.P4,100.0,Den_Haag_2006b,98.0,GII.4,100.0,Den_Haag_2006b,100.0
KC810023.1,0,7016,7016,Caliciviridae Norovirus GII,79.014626,NC_029646,FALSE,GII.P4,100.0,Den_Haag_2006b,96.0,GII.4,100.0,Den_Haag_2006b,100.0
KC810022.1,0,7545,7545,Caliciviridae Norovirus GII,82.27678,NC_029646,FALSE,GII.P4,100.0,Den_Haag_2006b,99.0,GII.4,100.0,Den_Haag_2006b,100.0
KC810021.1,0,7546,7546,Caliciviridae Norovirus GII,82.05818,NC_029646,FALSE,GII.P4,100.0,Den_Haag_2006b,100.0,GII.4,100.0,Den_Haag_2006b,100.0
KC810020.1,0,7538,7544,Caliciviridae Norovirus GII,81.77639,NC_029646,FALSE,GII.P4,100.0,Den_Haag_2006b,99.0,GII.4,100.0,Den_Haag_2006b,100.0
KC832473.1,4300,2274,6574,Caliciviridae Norovirus GII,75.44444,NC_029646,FALSE,GII.P16,100.0,,,GII.13,100.0,,
KC832472.1,4300,2274,6574,Caliciviridae Norovirus GII,75.5,NC_029646,FALSE,GII.P16,100.0,,,GII.13,100.0,,
KC409259.1,2,7511,7516,Caliciviridae Norovirus GII,83.93626,NC_029646,FALSE,GII.P4,99.0,Den_Haag_2006b,100.0,GII.4,100.0,Den_Haag_2006b,100.0
KC409258.1,2,7511,7516,Caliciviridae Norovirus GII,84.031876,NC_029646,FALSE,GII.P4,100.0,Den_Haag_2006b,100.0,GII.4,100.0,Den_Haag_2006b,100.0
KC409256.1,2,7511,7516,Caliciviridae Norovirus GII,83.90438,NC_029646,FALSE,GII.P4,100.0,Den_Haag_2006b,100.0,GII.4,100.0,Den_Haag_2006b,100.0
KC409255.1,2,7511,7516,Caliciviridae Norovirus GII,84.0,NC_029646,FALSE,GII.P4,100.0,Den_Haag_2006b,100.0,GII.4,100.0,Den_Haag_2006b,100.0
KC409254.1,2,7511,7516,Caliciviridae Norovirus GII,83.95219,NC_029646,FALSE,GII.P4,99.0,Den_Haag_2006b,100.0,GII.4,100.0,Den_Haag_2006b,100.0
KC409253.1,2,7511,7516,Caliciviridae Norovirus GII,83.92032,NC_029646,FALSE,GII.P4,100.0,Den_Haag_2006b,100.0,GII.4,100.0,Den_Haag_2006b,100.0
KC409252.1,2,7511,7516,Caliciviridae Norovirus GII,83.968124,NC_029646,FALSE,GII.P4,99.0,Den_Haag_2006b,100.0,GII.4,100.0,Den_Haag_2006b,100.0
KC409251.1,2,7511,7516,Caliciviridae Norovirus GII,83.84064,NC_029646,FALSE,GII.P4,100.0,Den_Haag_2006b,100.0,GII.4,100.0,Den_Haag_2006b,100.0
JX126912.1,0,7558,7564,Caliciviridae Norovirus GII,84.8122,NC_029646,FALSE,GII.P4,100.0,Farmington_Hills_2002,100.0,GII.4,100.0,Farmington_Hills_2002,100.0
FJ692501.1,0,7637,7637,Caliciviridae Norovirus GVII,99.90834,FJ692500,FALSE,,,,,,,,
JF939046.1,4294,3507,7795,Caliciviridae Norovirus GII,67.89157,NC_029646,FALSE,Could not assign,,,,GVIII.1 (GII.23),100.0,,
JF930689.1,4267,3453,7717,Caliciviridae Norovirus GIV,68.69893,NC_029647,FALSE,,,,,,,,
JN899075.1,0,7696,7696,Caliciviridae Sapovirus Bat sapovirus,100.0,NC_017936,FALSE,,,,,,,,
JN899074.1,17,7679,7696,Caliciviridae Sapovirus Bat sapovirus,99.804665,NC_017936,FALSE,,,,,,,,
JN899072.1,17,7679,7696,Caliciviridae Sapovirus Bat sapovirus,99.64839,NC_017936,FALSE,,,,,,,,
JQ388274.1,0,7691,7682,Caliciviridae Norovirus GI,73.75196,NC_001959,FALSE,Could not assign,,,,GI.6,100.0,,
AY646854.2,0,7429,7429,Caliciviridae Sapovirus GI,94.13032,NC_006269,FALSE,,,,,GI.1,100.0,,
AY646853.2,0,7429,7429,Caliciviridae Sapovirus GI,94.62843,NC_006269,FALSE,,,,,GI.1,100.0,,
AY237423.2,0,7429,7429,Caliciviridae Sapovirus GI,90.8993,NC_006269,FALSE,,,,,GI.1,100.0,,
JN899246.1,5084,2475,7562,Caliciviridae Norovirus GII,66.553764,NC_029646,FALSE,,,,,GII.4,100.0,Den_Haag_2006b,100.0
JN899245.1,4273,3218,7491,Caliciviridae Norovirus GII,77.51938,NC_029646,FALSE,GII.P21 (GII.Pb),100.0,,,GII.21,100.0,,
JN899244.1,4996,2551,7547,Caliciviridae Norovirus GII,69.29245,NC_029646,FALSE,,,,,GII.3,100.0,,
GQ856470.1,4590,3084,7659,Caliciviridae Norovirus GI,71.54106,NC_001959,FALSE,GI.P13 (GI.Pd),100.0,,,GI.3,100.0,,
GQ856469.1,4317,3061,7378,Caliciviridae Norovirus GII,72.72212,NC_029646,FALSE,GII.P38 (GII.Pn),100.0,,,GII.25 (GII.22),100.0,,
GQ856468.1,4317,3174,7491,Caliciviridae Norovirus GII,77.25714,NC_029646,FALSE,GII.P21 (GII.Pb),100.0,,,GII.21,100.0,,
GQ856467.1,4317,3230,7547,Caliciviridae Norovirus GII,82.35653,NC_029646,FALSE,GII.P12,100.0,,,GII.3,100.0,,
GQ856466.1,4317,3230,7547,Caliciviridae Norovirus GII,82.23443,NC_029646,FALSE,GII.P12,100.0,,,GII.3,100.0,,
GQ856465.1,4298,3237,7535,Caliciviridae Norovirus GII,74.343285,NC_029646,FALSE,GII.P7,100.0,,,GII.14,100.0,,
GQ856464.1,4588,3109,7685,Caliciviridae Norovirus GI,73.91793,NC_001959,FALSE,GI.P11 (GI.Pb),100.0,,,GI.6,100.0,,
GQ856463.1,4588,3109,7685,Caliciviridae Norovirus GI,73.80551,NC_001959,FALSE,GI.P11 (GI.Pb),100.0,,,GI.6,100.0,,
GQ856462.1,4590,3120,7707,Caliciviridae Norovirus GI,73.345474,NC_001959,FALSE,GI.P8,100.0,,,GI.8,100.0,,
GQ856461.1,4293,3267,7563,Caliciviridae Norovirus GII,75.504036,NC_029646,FALSE,GII.P4,100.0,Den_Haag_2006b,100.0,GII.4,100.0,Den_Haag_2006b,100.0
GQ856460.1,4293,3267,7563,Caliciviridae Norovirus GII,75.252014,NC_029646,FALSE,GII.P4,100.0,Den_Haag_2006b,100.0,GII.4,100.0,Den_Haag_2006b,100.0
GQ856459.1,4293,3267,7563,Caliciviridae Norovirus GII,75.45363,NC_029646,FALSE,GII.P4,100.0,Den_Haag_2006b,100.0,GII.4,100.0,Den_Haag_2006b,100.0
GQ856458.1,4293,3267,7563,Caliciviridae Norovirus GII,75.151215,NC_029646,FALSE,GII.P4,100.0,Den_Haag_2006b,100.0,GII.4,100.0,Den_Haag_2006b,100.0
GQ856457.1,4293,3267,7563,Caliciviridae Norovirus GII,75.554436,NC_029646,FALSE,GII.P4,100.0,Den_Haag_2006b,100.0,GII.4,100.0,Den_Haag_2006b,100.0
GQ856456.1,4293,3267,7563,Caliciviridae Norovirus GII,75.40323,NC_029646,FALSE,GII.P4,100.0,Den_Haag_2006b,100.0,GII.4,100.0,Den_Haag_2006b,100.0
AB622441.1,5120,2356,7476,Caliciviridae Sapovirus GII,90.06791,NC_006554,FALSE,,,,,GII.3,100.0,,
AB622439.1,5117,2312,7429,Caliciviridae Sapovirus GI,95.54306,NC_006269,FALSE,,,,,GI.1,100.0,,
AB622438.1,5120,2358,7478,Caliciviridae Sapovirus GII,90.195244,NC_006554,FALSE,,,,,GII.3,100.0,,
AB622437.1,5117,2313,7430,Caliciviridae Sapovirus GI,95.54306,NC_006269,FALSE,,,,,GI.1,100.0,,
AB622436.1,5117,2312,7429,Caliciviridae Sapovirus GI,95.62959,NC_006269,FALSE,,,,,GI.1,100.0,,
AB622435.1,5117,2330,7447,Caliciviridae Sapovirus GI,79.59698,NC_006269,FALSE,,,,,GI.6,100.0,,
AB622434.1,5175,2283,7458,Caliciviridae Sapovirus GII,74.61045,NC_006554,FALSE,,,,,GII.6,100.0,,
AB622432.1,5117,2312,7429,Caliciviridae Sapovirus GI,95.71614,NC_006269,FALSE,,,,,GI.1,100.0,,
AB622429.1,5120,2357,7477,Caliciviridae Sapovirus GII,90.6197,NC_006554,FALSE,,,,,GII.3,100.0,,
JF827296.1,5064,2525,7595,Caliciviridae Norovirus GII,68.73185,NC_029646,FALSE,,,,,GII.4,100.0,Hunter_2004,100.0
AB629946.1,4302,3234,7536,Caliciviridae Norovirus GII,76.47059,NC_029646,FALSE,GII.P16,100.0,,,GII.2,100.0,,
AB629945.1,4299,3261,7563,Caliciviridae Norovirus GII,75.17695,NC_029646,FALSE,GII.P4,100.0,Den_Haag_2006b,100.0,GII.4,100.0,Den_Haag_2006b,100.0
AB629944.1,4302,3257,7565,Caliciviridae Norovirus GII,77.03455,NC_029646,FALSE,GII.P4,100.0,New_Orleans_2009,100.0,GII.4,100.0,New_Orleans_2009,100.0
AB629943.1,4302,3245,7547,Caliciviridae Norovirus GII,82.03267,NC_029646,FALSE,GII.P12,100.0,,,GII.3,100.0,,
AB541302.1,4,7509,7516,Caliciviridae Norovirus GII,83.96302,NC_029646,FALSE,GII.P4,100.0,Den_Haag_2006b,100.0,GII.4,100.0,Den_Haag_2006b,100.0
AB541301.1,4,7509,7519,Caliciviridae Norovirus GII,85.16511,NC_029646,FALSE,GII.P4,100.0,Den_Haag_2006b,100.0,GII.4,100.0,Den_Haag_2006b,100.0
AB541300.1,250,7263,7516,Caliciviridae Norovirus GII,83.64028,NC_029646,FALSE,GII.P4,100.0,Den_Haag_2006b,100.0,GII.4,100.0,Den_Haag_2006b,100.0
AB541299.1,4,7509,7516,Caliciviridae Norovirus GII,84.05867,NC_029646,FALSE,GII.P4,100.0,Den_Haag_2006b,100.0,GII.4,100.0,Den_Haag_2006b,100.0
AB541298.1,4,7509,7516,Caliciviridae Norovirus GII,84.15588,NC_029646,FALSE,GII.P4,100.0,Den_Haag_2006b,100.0,GII.4,100.0,Den_Haag_2006b,100.0
AB541297.1,4,7509,7519,Caliciviridae Norovirus GII,85.13225,NC_029646,FALSE,GII.P4,100.0,Den_Haag_2006b,100.0,GII.4,100.0,Den_Haag_2006b,100.0
AB541296.1,4,7509,7516,Caliciviridae Norovirus GII,83.61284,NC_029646,FALSE,GII.P4,100.0,Den_Haag_2006b,100.0,GII.4,100.0,Den_Haag_2006b,100.0
AB541270.1,4,7509,7516,Caliciviridae Norovirus GII,84.06006,NC_029646,FALSE,GII.P4,100.0,Den_Haag_2006b,100.0,GII.4,100.0,Den_Haag_2006b,100.0
AB541269.1,4,7509,7516,Caliciviridae Norovirus GII,83.980194,NC_029646,FALSE,GII.P4,100.0,Den_Haag_2006b,100.0,GII.4,100.0,Den_Haag_2006b,100.0
AB541268.1,4,7509,7519,Caliciviridae Norovirus GII,84.76941,NC_029646,FALSE,GII.P4,100.0,Apeldoorn_2007,100.0,GII.4,100.0,Apeldoorn_2007,100.0
AB541267.1,4,7509,7519,Caliciviridae Norovirus GII,85.09766,NC_029646,FALSE,GII.P4,100.0,Yerseke_2006a,99.0,GII.4,100.0,Yerseke_2006a,100.0
AB541266.1,4,7509,7519,Caliciviridae Norovirus GII,84.967964,NC_029646,FALSE,GII.P4,100.0,Apeldoorn_2007,100.0,GII.4,100.0,Den_Haag_2006b,100.0
AB541265.1,4,7509,7516,Caliciviridae Norovirus GII,84.20213,NC_029646,FALSE,GII.P4,100.0,Den_Haag_2006b,100.0,GII.4,100.0,Den_Haag_2006b,100.0
AB541264.1,4,7509,7519,Caliciviridae Norovirus GII,84.95154,NC_029646,FALSE,GII.P4,100.0,Den_Haag_2006b,100.0,GII.4,100.0,Den_Haag_2006b,100.0
EU004675.1,0,7382,7382,Caliciviridae Norovirus GV,94.89298,NC_008311,FALSE,,,,,,,,
EU004674.1,0,7382,7382,Caliciviridae Norovirus GV,88.62097,NC_008311,FALSE,,,,,,,,
EU004673.1,0,7383,7382,Caliciviridae Norovirus GV,88.09427,NC_008311,FALSE,,,,,,,,
EU004672.1,0,7382,7382,Caliciviridae Norovirus GV,94.8388,NC_008311,FALSE,,,,,,,,
EU004671.1,0,7384,7382,Caliciviridae Norovirus GV,86.95829,NC_008311,FALSE,,,,,,,,
EU004654.1,0,7382,7382,Caliciviridae Norovirus GV,99.78326,NC_008311,FALSE,,,,,,,,
EF363035.1,0,7437,7437,Caliciviridae Lagovirus Rabbit hemorrhagic disease virus,93.39787,NC_001543,FALSE,,,,,,,,
DQ438972.1,5080,2459,7521,Caliciviridae Norovirus GII,71.16349,NC_029646,FALSE,,,,,GII.17,100.0,,
DQ424892.1,0,7681,7683,Caliciviridae Vesivirus Feline calicivirus,79.117874,NC_001481,FALSE,,,,,,,,
AF258618.2,0,7467,7467,Caliciviridae Lagovirus Rabbit hemorrhagic disease virus,89.83461,NC_001543,FALSE,,,,,,,,
AF182760.1,0,7320,7320,Caliciviridae Sapovirus GIII,100.0,NC_000940,FALSE,,,,,,,,
AF109468.1,5313,2010,7320,Caliciviridae Vesivirus Feline calicivirus,77.01492,NC_001481,FALSE,,,,,,,,
AF109467.1,5313,2369,7683,Caliciviridae Vesivirus Feline calicivirus,78.17109,NC_001481,FALSE,,,,,,,,
AF109466.1,5313,2368,7683,Caliciviridae Vesivirus Feline calicivirus,79.07173,NC_001481,FALSE,,,,,,,,
AF109465.1,0,7681,7683,Caliciviridae Vesivirus Feline calicivirus,79.43512,NC_001481,FALSE,,,,,,,,
AF109464.1,5313,2007,7320,Caliciviridae Vesivirus Feline calicivirus,78.724464,NC_001481,FALSE,,,,,,,,
AF093797.1,0,7598,7601,Caliciviridae Norovirus GI,72.57861,NC_001959,FALSE,GI.P6,100.0,,,GI.6,100.0,,
AF038126.1,5313,2007,7320,Caliciviridae Vesivirus Feline calicivirus,78.62482,NC_001481,FALSE,,,,,,,,
AF031875.1,5313,2010,7320,Caliciviridae Vesivirus Feline calicivirus,76.0199,NC_001481,FALSE,,,,,,,,
AF031877.1,5313,2007,7320,Caliciviridae Vesivirus Feline calicivirus,77.92725,NC_001481,FALSE,,,,,,,,
AB126320.1,14,7537,7551,Caliciviridae Norovirus GII,69.68228,NC_029646,FALSE,GII.P11,100.0,,,GII.11,100.0,,
AB167745.1,4982,2471,7453,Caliciviridae Nebovirus unclassified,95.95306,NC_006875,FALSE,,,,,,,,
AB455795.1,5173,2254,7427,Caliciviridae Sapovirus GIV,98.93523,DQ366346,FALSE,,,,,,,,
AB455794.1,5172,2304,7476,Caliciviridae Sapovirus GII,90.19097,NC_006554,FALSE,,,,,GII.3,100.0,,
AB084071.1,6,7562,7571,Caliciviridae Norovirus GII,99.62973,NC_029646,FALSE,GII.P7,100.0,,,GII.6,100.0,,
AB083781.1,0,7535,7541,Caliciviridae Norovirus GII,86.31579,NC_029646,FALSE,GII.P4,100.0,US95_96,100.0,GII.4,100.0,US95_96,100.0
AB083780.1,-36,7560,7521,Caliciviridae Norovirus GII,69.871796,NC_029646,FALSE,GII.P22,100.0,,,GII.22,100.0,,
AB190457.1,4232,3315,7547,Caliciviridae Norovirus GII,78.69994,NC_029646,FALSE,GII.P29 (GII.Pa),100.0,,,GII.3,100.0,,
FM865412.1,4383,2966,7349,Caliciviridae Norovirus GIV,97.6298,NC_029647,FALSE,,,,,,,,
AB447463.1,2,7511,7516,Caliciviridae Norovirus GII,84.30465,NC_029646,FALSE,GII.P4,100.0,Den_Haag_2006b,100.0,GII.4,100.0,Den_Haag_2006b,100.0
AB447462.1,2,7511,7516,Caliciviridae Norovirus GII,84.32061,NC_029646,FALSE,GII.P4,100.0,Den_Haag_2006b,100.0,GII.4,100.0,Den_Haag_2006b,100.0
AB447461.1,2,7511,7516,Caliciviridae Norovirus GII,84.17691,NC_029646,FALSE,GII.P4,100.0,Den_Haag_2006b,100.0,GII.4,100.0,Den_Haag_2006b,100.0
AB447460.1,2,7511,7516,Caliciviridae Norovirus GII,84.27271,NC_029646,FALSE,GII.P4,100.0,Den_Haag_2006b,100.0,GII.4,100.0,Den_Haag_2006b,100.0
AB447459.1,2,7511,7516,Caliciviridae Norovirus GII,84.28868,NC_029646,FALSE,GII.P4,100.0,Den_Haag_2006b,100.0,GII.4,100.0,Den_Haag_2006b,100.0
AB447458.1,2,7511,7519,Caliciviridae Norovirus GII,84.87285,NC_029646,FALSE,GII.P4,100.0,Yerseke_2006a,100.0,GII.4,100.0,Yerseke_2006a,100.0
AB447439.1,2,7511,7519,Caliciviridae Norovirus GII,85.1864,NC_029646,FALSE,GII.P4,100.0,Den_Haag_2006b,100.0,GII.4,100.0,Den_Haag_2006b,100.0
AB447438.1,2,7511,7519,Caliciviridae Norovirus GII,85.005745,NC_029646,FALSE,GII.P4,100.0,Den_Haag_2006b,100.0,GII.4,100.0,Den_Haag_2006b,100.0
AB447437.1,2,7511,7516,Caliciviridae Norovirus GII,84.27271,NC_029646,FALSE,GII.P4,100.0,Den_Haag_2006b,100.0,GII.4,100.0,Den_Haag_2006b,100.0
AB447436.1,2,7511,7516,Caliciviridae Norovirus GII,84.368515,NC_029646,FALSE,GII.P4,100.0,Den_Haag_2006b,100.0,GII.4,100.0,Den_Haag_2006b,100.0
AB447435.1,2,7511,7516,Caliciviridae Norovirus GII,84.368515,NC_029646,FALSE,GII.P4,99.0,Den_Haag_2006b,100.0,GII.4,100.0,Den_Haag_2006b,100.0
AB447434.1,2,7511,7516,Caliciviridae Norovirus GII,84.256744,NC_029646,FALSE,GII.P4,100.0,Den_Haag_2006b,100.0,GII.4,100.0,Den_Haag_2006b,100.0
AB447433.1,2,7502,7510,Caliciviridae Norovirus GII,84.85644,NC_029646,FALSE,GII.P4,100.0,Yerseke_2006a,100.0,GII.4,100.0,Yerseke_2006a,100.0
AB447431.1,2,7511,7516,Caliciviridae Norovirus GII,84.239044,NC_029646,FALSE,GII.P4,100.0,Den_Haag_2006b,100.0,GII.4,100.0,Den_Haag_2006b,100.0
AB447430.1,2,7511,7516,Caliciviridae Norovirus GII,84.30465,NC_029646,FALSE,GII.P4,100.0,Den_Haag_2006b,100.0,GII.4,100.0,Den_Haag_2006b,100.0
AB447429.1,2,7511,7516,Caliciviridae Norovirus GII,84.368515,NC_029646,FALSE,GII.P4,100.0,Den_Haag_2006b,100.0,GII.4,100.0,Den_Haag_2006b,100.0
AB447428.1,2,7511,7516,Caliciviridae Norovirus GII,84.14498,NC_029646,FALSE,GII.P4,100.0,Den_Haag_2006b,100.0,GII.4,100.0,Den_Haag_2006b,100.0
AB447427.1,2,7511,7516,Caliciviridae Norovirus GII,84.27271,NC_029646,FALSE,GII.P4,100.0,Den_Haag_2006b,100.0,GII.4,100.0,Den_Haag_2006b,100.0
AB291542.2,4324,2383,6713,Caliciviridae Norovirus GII,76.966606,NC_029646,FALSE,GII.P4,100.0,Den_Haag_2006b,100.0,GII.4,100.0,Den_Haag_2006b,100.0
EU854589.1,0,7383,7382,Caliciviridae Norovirus GV,87.26805,NC_008311,FALSE,,,,,,,,
X81879.1,4102,3435,7537,Caliciviridae Norovirus GII,76.61371,NC_029646,FALSE,GII.P2,100.0,,,GII.2,100.0,,
X87607.1,0,7437,7437,Caliciviridae Lagovirus Rabbit hemorrhagic disease virus,95.01143,NC_001543,FALSE,,,,,,,,
Z29514.1,0,7437,7437,Caliciviridae Lagovirus Rabbit hemorrhagic disease virus,94.35256,NC_001543,FALSE,,,,,,,,
Z24757.1,4954,2483,7437,Caliciviridae Lagovirus Rabbit hemorrhagic disease virus,95.44905,NC_001543,FALSE,,,,,,,,
AJ583672.2,2585,4970,7561,Caliciviridae Norovirus GII,83.51398,NC_029646,FALSE,GII.P4,100.0,Could not assign,,GII.4,100.0,Farmington_Hills_2002,87.0
M67473.1,0,7437,7437,Caliciviridae Lagovirus Rabbit hemorrhagic disease virus,100.0,NC_001543,FALSE,,,,,,,,
AB039782.1,0,7541,7532,Caliciviridae Norovirus GII,75.99463,NC_029646,FALSE,GII.P3,100.0,,,GII.3,100.0,,
AB039781.1,0,7541,7532,Caliciviridae Norovirus GII,75.94427,NC_029646,FALSE,GII.P3,100.0,,,GII.3,100.0,,
AB039780.1,0,7524,7518,Caliciviridae Norovirus GII,100.0,NC_029646,FALSE,GII.P8,100.0,,,GII.8,100.0,,
AB039779.1,6,7546,7555,Caliciviridae Norovirus GII,99.94699,NC_029646,FALSE,GII.P6,100.0,,,GII.6,100.0,,
AB039778.1,6,7546,7555,Caliciviridae Norovirus GII,100.0,NC_029646,FALSE,GII.P6,100.0,,,GII.6,100.0,,
AB039777.1,6,7564,7573,Caliciviridae Norovirus GII,99.840576,NC_029646,FALSE,GII.P7,100.0,,,GII.6,100.0,,
X99445.1,5313,2007,7320,Caliciviridae Vesivirus Feline calicivirus,77.37917,NC_001481,FALSE,,,,,,,,
X76716.1,3674,3881,7561,Caliciviridae Norovirus GII,81.675606,NC_029646,FALSE,GII.P4,79.0,Bristol_1993,100.0,GII.4,100.0,Bristol_1993,100.0
NM_013716.2,,2685,,Unassigned,80.0,,FALSE,,,,,,,,
NM_001382744.1,,2256,,Unassigned,85.71429,,FALSE,,,,,,,,
NM_001382745.1,,2675,,Unassigned,88.88889,,FALSE,,,,,,,,
NM_001382750.1,,2194,,Unassigned,85.71429,,FALSE,,,,,,,,
NM_001382748.1,,2248,,Unassigned,85.71429,,FALSE,,,,,,,,
NM_001382747.1,,2214,,Unassigned,88.88889,,FALSE,,,,,,,,
NM_001382746.1,,2233,,Unassigned,88.88889,,FALSE,,,,,,,,
NM_001382749.1,,2183,,Unassigned,85.71429,,FALSE,,,,,,,,
MT316122.1,4,7545,7552,Caliciviridae Norovirus GII,76.43794,NC_029646,FALSE,GII.P16,100.0,,,GII.3,100.0,,
MT316113.1,10,7168,7181,Caliciviridae Norovirus GII,76.41415,NC_029646,FALSE,GII.P16,100.0,,,GII.3,100.0,,
MT242490.1,4,6088,6086,Caliciviridae Norovirus GII,82.50412,NC_029646,FALSE,GII.P33 (GII.Pg),100.0,,,GII.1,100.0,,
MT242487.1,4,7372,7376,Caliciviridae Norovirus GII,81.78368,NC_029646,FALSE,GII.P33 (GII.Pg),100.0,,,GII.1,100.0,,
MT242482.1,4,7467,7471,Caliciviridae Norovirus GII,81.77439,NC_029646,FALSE,GII.P33 (GII.Pg),100.0,,,GII.1,100.0,,
MT233270.1,58,7434,7492,Caliciviridae Norovirus GII,76.487015,NC_029646,FALSE,GII.P16,100.0,,,GII.2,100.0,,
MW661271.1,0,7518,7524,Caliciviridae Norovirus GII,77.991196,NC_029646,FALSE,GII.P16,100.0,,,GII.1,100.0,,
MW661270.1,1,7544,7551,Caliciviridae Norovirus GII,77.98826,NC_029646,FALSE,GII.P16,100.0,,,GII.1,100.0,,
